Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,power_proxy,wear_torque_ratio,temp_stress_index,rpm_torque_interaction,wear_category
0,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,10.100000000000023,56471.0,2.827763496143959,382.7900000000009,56471.0,1
0,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,10.100000000000023,57104.799999999996,3.313609467455622,331.2800000000007,57104.799999999996,1
1,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,10.100000000000023,71232.0,2.111111111111111,535.3000000000012,71232.0,1
0,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,10.199999999999989,56797.7,3.223140495867769,360.05999999999955,56797.7,1
1,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,10.300000000000011,86254.7,1.9286871961102106,625.2100000000007,86254.7,1
0,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,10.200000000000045,58389.700000000004,3.236074270557029,374.3400000000017,58389.700000000004,1
0,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,10.200000000000045,64988.0,2.7555555555555555,448.800000000002,64988.0,1
0,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,10.300000000000011,54980.3,3.3962264150943393,371.83000000000044,54980.3,1
0,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,10.199999999999989,53392.5,3.667621776504298,345.7799999999996,53392.5,1
2,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,71097.59999999999,2.411873840445269,544.8700000000006,71097.59999999999,1
0,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,62231.4,2.9411764705882355,462.4700000000005,62231.4,1
1,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,10.300000000000011,58951.9,3.595800524934383,382.13000000000045,58951.9,1
0,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,62384.399999999994,3.3898305084745766,415.09000000000043,62384.399999999994,1
0,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,57411.7,3.61323155216285,394.4900000000004,57411.7,1
0,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,52582.4,4.417177914110429,322.31999999999965,52582.4,1
0,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,55130.700000000004,3.734015345268542,392.43000000000046,55130.700000000004,1
1,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,66250.8,3.1355932203389827,471.2399999999995,66250.8,1
0,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,74623.2,2.811918063314711,537.5399999999994,74623.2,2
2,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000023,44396.1,6.047430830039525,245.43000000000055,44396.1,2
0,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000045,58680.0,3.4347826086956523,459.00000000000205,58680.0,2
0,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000045,53973.6,4.519774011299435,350.88000000000153,53973.6,2
0,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,46411.200000000004,5.346534653465347,301.79000000000036,46411.200000000004,2
0,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,73275.59999999999,2.9927007299270074,548.7599999999993,73275.59999999999,2
0,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,65386.8,3.3067729083665336,496.91999999999837,65386.8,2
0,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,55557.9,4.528301886792453,368.21999999999963,55557.9,2
1,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,60435.9,4.4619422572178475,378.4199999999996,60435.9,2
0,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,49523.600000000006,5.210843373493976,328.43999999999966,49523.600000000006,2
0,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,54635.99999999999,4.888268156424582,358.44000000000034,54635.99999999999,2
0,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,60684.8,4.01360544217687,435.3099999999985,60684.8,2
0,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,67782.40000000001,3.6831275720164607,485.51999999999947,67782.40000000001,2
0,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,52768.799999999996,5.041782729805014,355.97999999999956,52768.799999999996,2
0,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,63406.2,4.168564920273349,437.5799999999995,63406.2,2
1,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,56616.00000000001,5.3314121037463975,343.73999999999967,56616.00000000001,2
0,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,57856.50000000001,4.73551637279597,394.7399999999996,57856.50000000001,2
1,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,56803.200000000004,5.053191489361702,369.6600000000008,56803.200000000004,2
0,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,70067.9,3.7621832358674467,513.0600000000022,70067.9,2
0,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,49296.600000000006,6.170886075949367,312.11999999999966,49296.600000000006,2
1,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,69092.40000000001,3.745247148288973,521.1600000000012,69092.40000000001,2
0,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,43181.1,7.905138339920948,245.43000000000055,43181.1,2
0,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,79262.4,3.3779264214046822,599.7599999999993,79262.4,2
0,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,63592.200000000004,4.523281596452328,449.81999999999954,63592.200000000004,2
1,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,68494.5,4.111776447105789,500.8199999999995,68494.5,2
1,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,51087.799999999996,6.450617283950618,320.2800000000014,51087.799999999996,2
0,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,53097.5,6.144927536231884,341.7000000000015,53097.5,2
0,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,66839.5,4.602150537634409,464.09999999999945,66839.5,2
0,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,77361.59999999999,3.737024221453287,585.0400000000006,77361.59999999999,2
0,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,78961.0,3.811188811188811,578.8600000000007,78961.0,2
0,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,54347.4,0.0,336.8100000000004,54347.4,-1
1,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,62451.6,0.04587155963302752,434.5199999999995,62451.6,0
0,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,57995.99999999999,0.13586956521739132,365.15999999999957,57995.99999999999,0
0,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,65407.4,0.14227642276422764,491.6399999999995,65407.4,0
0,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,57380.6,0.23136246786632392,386.57999999999953,57380.6,0
0,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,60155.6,0.26570048309178745,412.07999999999953,60155.6,0
0,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,83853.0,0.203125,642.5999999999992,83853.0,0
0,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,47642.5,0.4918032786885246,295.0,47642.5,0
0,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,56167.799999999996,0.4370179948586118,382.7899999999987,56167.799999999996,0
1,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,90738.0,0.2927580893682588,645.3899999999978,90738.0,0
1,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,74730.2,0.43912175648702595,495.9100000000011,74730.2,0
0,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,53093.4,0.755287009063444,324.2099999999989,53093.4,0
1,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,46524.8,0.9712230215827338,270.6799999999991,46524.8,0
1,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,51260.1,0.900900900900901,326.2300000000007,51260.1,0
0,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,66025.0,0.6804123711340206,479.7499999999984,66025.0,0
0,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,53943.4,0.9186351706036745,374.71000000000083,53943.4,0
2,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,62928.00000000001,0.8277404921700223,441.370000000001,62928.00000000001,0
0,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,41229.4,1.9004524886877827,213.1100000000005,41229.4,0
2,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,44640.0,1.7054263565891472,250.48000000000056,44640.0,0
0,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,56388.0,1.2894736842105263,370.0,56388.0,0
2,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,60192.0,1.2561576354679802,396.0,60192.0,1
1,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,59241.6,1.3397129186602872,408.0,59241.6,1
0,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,59953.6,1.42512077294686,404.0,59953.6,1
0,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,65596.0,1.297872340425532,455.39999999999895,65596.0,1
0,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,47082.0,2.135593220338983,282.14999999999935,47082.0,1
0,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,76634.7,1.1669658886894074,547.0,76634.7,1
1,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,46550.0,2.4275362318840576,263.3399999999994,46550.0,1
2,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,74985.3,1.3539651837524178,507.0,74985.3,1
1,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,47628.0,2.4671052631578947,294.0,47628.0,1
0,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,42564.6,3.19672131147541,236.34000000000052,42564.6,1
1,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,63627.200000000004,1.7897091722595078,437.0,63627.200000000004,1
0,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,59349.0,2.2133333333333334,361.34999999999917,59349.0,1
1,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,69222.0,1.673228346456693,498.0,69222.0,1
0,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,63167.0,2.0,430.0,63167.0,1
0,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,39379.2,4.455445544554456,193.92000000000044,39379.2,1
0,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,56448.0,2.4864864864864864,363.6000000000008,56448.0,1
0,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,52754.8,2.7485380116959064,335.3200000000008,52754.8,1
0,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,57038.0,2.9447852760736195,319.1600000000007,57038.0,1
2,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,58447.00000000001,2.268518518518518,430.43999999999954,58447.00000000001,1
0,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,67061.2,2.1593291404612156,481.0099999999979,67061.2,1
0,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,65572.8,2.2532188841201717,469.67999999999796,65572.8,1
0,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,62749.8,2.4541284403669725,438.7800000000005,62749.8,1
0,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,53667.00000000001,2.645631067961165,414.0599999999982,53667.00000000001,1
2,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,62361.6,2.423580786026201,465.91999999999894,62361.6,1
1,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,70109.2,2.2264875239923225,531.4399999999988,70109.2,1
1,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,52681.2,3.7539432176656153,322.34999999999997,52681.2,1
0,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,64449.00000000001,2.584745762711864,485.1,64449.00000000001,1
0,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,43338.9,4.7148288973384025,265.65000000000003,43338.9,1
2,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,39812.299999999996,6.395939086294416,198.22000000000043,39812.299999999996,1
1,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,55785.200000000004,3.5792349726775954,373.8,55785.200000000004,1
0,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,62122.6,3.409669211195929,405.97999999999865,62122.6,1
0,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,47154.0,4.839857651245551,289.9699999999997,47154.0,1
2,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,53071.200000000004,3.822714681440443,372.0599999999988,53071.200000000004,1
1,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,64336.5,3.2134831460674156,461.09999999999854,64336.5,1
0,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,47767.5,5.12280701754386,291.4999999999991,47767.5,1
0,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,40876.799999999996,7.326732673267327,203.51999999999933,40876.799999999996,1
0,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,64715.4,3.1185031185031185,499.2599999999984,64715.4,1
1,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,57791.4,4.042553191489362,387.9599999999988,57791.4,2
0,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,61596.00000000001,3.2157676348547715,500.32000000000113,61596.00000000001,2
1,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,59119.2,3.7559808612440193,432.48000000000087,59119.2,2
2,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,63786.799999999996,3.738317757009346,443.0800000000009,63786.799999999996,2
1,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,64077.3,3.6585365853658534,467.460000000001,64077.3,2
0,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,52848.0,4.54054054054054,385.20000000000164,52848.0,2
0,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,66700.4,3.281853281853282,538.4800000000012,66700.4,2
1,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,68900.0,3.185185185185185,561.8000000000012,68900.0,2
0,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,66827.6,4.206730769230769,426.3,66827.6,2
0,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,56904.8,5.175438596491228,351.9199999999989,56904.8,2
0,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,6.08843537414966,301.039999999999,47854.0,2
0,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,60328.799999999996,4.425427872860636,422.93999999999863,60328.799999999996,2
0,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,51745.200000000004,5.528700906344411,340.2599999999989,51745.200000000004,2
2,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,59210.00000000001,4.719387755102041,404.9199999999987,59210.00000000001,2
0,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,49335.0,5.6716417910447765,344.49999999999886,49335.0,2
0,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,57920.0,4.682926829268292,427.99999999999955,57920.0,2
0,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,72274.29999999999,4.101479915433404,495.40999999999946,72274.29999999999,2
1,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,62347.2,4.568764568764569,448.32999999999953,62347.2,2
0,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,47232.200000000004,6.909722222222222,297.4599999999997,47232.200000000004,2
0,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,62141.4,4.740566037735849,447.12000000000046,62141.4,2
0,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,77849.1,3.5181975736568454,612.3600000000007,77849.1,2
2,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,53474.2,6.327160493827161,339.1199999999986,53474.2,2
2,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,51428.0,6.7961165048543695,322.9200000000003,51428.0,2
1,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,58576.2,5.011655011655012,452.5199999999981,58576.2,2
1,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,72192.9,4.120982986767486,560.5199999999976,72192.9,2
1,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,61827.600000000006,0.0,430.1399999999996,61827.600000000006,-1
0,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,51551.1,0.09287925696594428,334.9099999999996,51551.1,0
1,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,65811.2,0.1091703056768559,474.88000000000096,65811.2,0
0,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,45299.1,0.29739776951672864,277.1300000000012,45299.1,0
1,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,40897.5,0.46511627906976744,217.2999999999993,40897.5,0
0,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,48253.4,0.4529616724738676,296.3899999999997,48253.4,0
0,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,59706.600000000006,0.3826530612244898,408.7399999999996,59706.600000000006,0
1,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,55158.600000000006,0.5120481927710843,344.5399999999997,55158.600000000006,0
0,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,58075.6,0.49504950495049505,421.5800000000018,58075.6,0
1,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,49878.0,0.6547619047619048,352.0800000000004,49878.0,0
0,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,68401.5,0.5263157894736842,502.2000000000005,68401.5,0
0,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,67456.8,0.5443548387096774,524.8800000000006,67456.8,0
1,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,33782.4,1.9594594594594594,147.65999999999985,33782.4,0
0,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,52146.5,0.943952802359882,355.32000000000033,52146.5,0
1,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,65946.8,0.7359307359307359,488.16000000000054,65946.8,0
0,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,62995.2,0.8851674641148326,440.64000000000044,62995.2,0
0,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,51258.9,1.1926605504587156,339.18999999999966,51258.9,0
0,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,54708.49999999999,1.161473087818697,367.0099999999996,54708.49999999999,0
2,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,62019.99999999999,0.9492273730684327,474.0099999999995,62019.99999999999,0
1,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,49941.0,1.5,334.7999999999986,49941.0,0
1,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,69322.0,1.0851063829787233,496.7999999999979,69322.0,1
2,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,1.7419354838709677,324.00000000000034,50220.0,1
0,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,56869.399999999994,1.671388101983003,367.0099999999996,56869.399999999994,1
0,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,59888.7,1.6094986807387863,394.8299999999996,59888.7,1
1,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,68362.2,1.2625250501002003,528.1199999999977,68362.2,1
0,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,51881.4,1.8749999999999998,369.3599999999985,51881.4,1
1,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,53838.9,1.8037135278514587,392.6899999999996,53838.9,1
1,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,54218.200000000004,1.99438202247191,370.21999999999963,54218.200000000004,1
1,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,58102.200000000004,1.887755102040816,412.56000000000046,58102.200000000004,1
0,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,58732.799999999996,2.037037037037037,397.4400000000004,58732.799999999996,1
2,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,50676.0,2.4764890282131664,330.62999999999965,50676.0,1
0,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,68736.4,1.7213114754098362,511.4599999999994,68736.4,1
0,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,77666.40000000001,1.5302491103202847,596.1599999999975,77666.40000000001,1
0,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,77797.5,1.5042735042735043,620.9999999999974,77797.5,1
1,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,63476.799999999996,2.1479713603818618,445.80999999999904,63476.799999999996,1
1,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,60092.7,2.366412213740458,413.6399999999982,60092.7,1
0,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,58815.5,2.3703703703703702,430.5499999999991,58815.5,1
2,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,57290.700000000004,2.641509433962264,393.4899999999992,57290.700000000004,1
1,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,60338.4,2.696335078534031,401.76000000000045,60338.4,1
0,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,61112.4,2.710997442455243,415.28999999999917,61112.4,1
1,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,72638.5,2.049335863377609,563.5300000000018,72638.5,1
0,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,59304.0,2.5813953488372094,457.80000000000143,59304.0,1
0,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,61533.0,2.5681818181818183,468.70000000000147,61533.0,1
0,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,57334.2,2.994791666666667,403.9200000000004,57334.2,1
1,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,72711.9,2.2117202268431004,560.5200000000006,72711.9,1
1,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,76753.59999999999,2.185792349726776,582.1200000000006,76753.59999999999,1
0,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,51567.6,4.046052631578948,320.4599999999993,51567.6,1
0,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,47007.200000000004,4.496402877697841,292.1199999999994,47007.200000000004,1
0,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,32819.200000000004,9.202898550724637,138.24000000000015,32819.200000000004,1
0,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,62458.399999999994,3.1159420289855073,444.4,62458.399999999994,1
0,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,64080.0,2.673469387755102,528.0,64080.0,1
1,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,49734.0,4.75,299.7000000000006,49734.0,1
0,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,4.892086330935252,294.8,45881.6,1
1,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,64195.6,2.9741379310344827,499.4,64195.6,1
0,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,67137.09999999999,2.7167630057803467,564.9899999999983,67137.09999999999,1
0,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,75439.59999999999,2.3289902280130295,664.4,75439.59999999999,1
0,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,70131.0,2.947154471544715,535.0199999999984,70131.0,1
